band,bucket,size,dominant_portal,dominant_portal_count
1,d8d17c211f8fc4dd,4,P228,1
2,64b0d900e4f602e6,2,P228,1
3,3e6fe4cfd7da930b,1,P228,1
4,bcad89d30506b7ad,5,P228,1
5,a7c3d7ff4e6c9dc1,5,P228,1
6,a7e81cb5767e0212,4,P228,1
7,e779bd375d258c5a,1,P228,1
8,b4843bbaf1c534ba,3,P228,1
9,c0f9078ef64258e7,2,P228,1
10,91d48dea7c89fb21,4,P228,1
11,ac7f0b1a89c78f59,5,P228,1
12,93bb9d5c230d44df,1,P228,1
13,7e3967fbac3add98,3,P228,1
14,16aa964cf8239c4b,3,P228,1
15,f8cfb8b4b931f021,5,P228,1
16,b09f0868e844f09b,1,P228,1
17,680b1124353ede63,3,P228,1
18,d16adab166d88eda,2,P228,1
19,a8c7d66a552eb34f,4,P228,1
20,e4f177e4e67ed088,3,P228,1
21,c323803f500ecfef,1,P228,1
22,060031e467f92c5a,6,P228,1
23,d82ecf8bae75a4c5,3,P228,1
24,a1548bc2932a38a3,4,P228,1
25,2ea4dc3429938bfa,3,P228,1
26,389d30e438d2f215,4,P228,1
27,52c4edb977c9afa4,5,P228,1
28,6b1d91d929742023,5,P228,1
29,3d159136c9f96b6a,3,P228,1
30,06511bd2d05207b7,5,P228,1
31,4401267575e5f1e1,4,P228,1
32,1c3cca79f0906db3,1,P228,1
33,df737a3a053a8a16,5,P228,1
34,d3bf6eb15ad7aee6,5,P228,1
35,9bcfa9b46d6e7b4b,4,P228,1
36,d84a60a3324f1df1,3,P228,1
37,aff86cf7beadbb9b,5,P228,1
38,d2e41bfab982fc48,3,P228,1
39,88314f82dd86e1cb,5,P228,1
40,02e5092cd055a24c,5,P228,1
41,381745ddadca6171,5,P228,1
42,44293666369746ca,3,P228,1
43,2cc5b18d1a34a552,2,P228,1
44,a5da7190b51b7df2,3,P228,1
45,375be8742963e2cb,4,P228,1
46,08d7a1a4f96cd383,4,P228,1
47,e044a012f8469750,1,P228,1
0,58a2c16922484675,1,P042,1
1,d8787217bc0112fa,1,P042,1
2,65ae399060db61ac,1,P042,1
3,5f828e75a3a7dbfb,1,P042,1
4,34dfb94d1b59194c,1,P042,1
5,01694c72481fe17f,1,P042,1
6,d5aea468f9aada25,1,P042,1
7,f191b6a6508b6478,1,P042,1
8,114729ca6e0dbf67,1,P042,1
9,8188b374c24073d9,1,P042,1
10,fc5428e0c610d9f2,1,P042,1
11,1a4d7ff649b055e1,1,P042,1
12,1c4ea9536fab3d08,1,P042,1
13,ab876bc3c1fa18a1,1,P042,1
14,9dfdc5a7b3867573,1,P042,1
15,44cd1397df8d735a,1,P042,1
16,f4e1541484e97319,1,P042,1
17,b5c175c00268f04a,1,P042,1
18,b9ceaaeda083d78c,1,P042,1
19,4dd62464cb328f1c,1,P042,1
20,aef7bc4b98dd5e32,1,P042,1
21,1788e7e8357c7f40,1,P042,1
22,8ff25518f899e14f,1,P042,1
23,504e450cbb4d202e,1,P042,1
24,9fbe62381ddba69c,1,P042,1
25,c9a8a927393c51f0,1,P042,1
26,0f63aebc5b25c26e,1,P042,1
27,da3d5b3fb6e9ed8d,1,P042,1
28,b5cd48924e0fe149,1,P042,1
29,6a908fe3c5afd255,1,P042,1
30,087990cda1b79b91,1,P042,1
31,175cab163e88c5b3,1,P042,1
32,2eb3979f9a2ae2f5,1,P042,1
33,b0e16a539dbdbaff,1,P042,1
34,5800c2ec889f5b6f,1,P042,1
35,6951e968496a30c0,1,P042,1
36,400b395feb234def,1,P042,1
37,86b149c2db840458,1,P042,1
38,33015ab1ef051018,1,P042,1
39,3e0384751b40f18a,1,P042,1
40,ab8582950b9f7a1d,1,P042,1
41,bf9e32b3fc4462ca,1,P042,1
42,35808da597a0ee1d,1,P042,1
43,e7e97bf1be84b2bb,1,P042,1
44,8d1de620ac498899,1,P042,1
45,453b7890f5ee82ed,1,P042,1
46,b9c63b658cfa236f,1,P042,1
47,5189b0b126b2f7ee,1,P042,1
0,4a828b6b8f6a6a07,1,P005,1
1,52c53ce6c2aa90e1,1,P005,1
2,bd425ee6024c5d15,1,P005,1
3,88912823b71cc72e,1,P005,1
4,833b84f857eb08bd,1,P005,1
5,c4516a210b7f5996,1,P005,1
6,90b951e68d8b4e1b,1,P005,1
7,dacaea50fdea16bd,1,P005,1
8,42617d73a3bf5998,1,P005,1
9,73318274872d29f9,1,P005,1
10,a7c6f9ddf8302746,1,P005,1
11,26bec7698a1f13cf,1,P005,1
12,4f25366d58f79148,1,P005,1
13,d842c007f3f1e0e9,1,P005,1
14,c29d2d6215fcaa63,1,P005,1
15,affc2c3e34fe5ebc,1,P005,1
16,252d72c219ba6bff,1,P005,1
17,171c229151a8437b,1,P005,1
18,9a46f96c1ba6c8d6,1,P005,1
19,c62cbdd55a0b1e63,1,P005,1
20,fd861361a4c83164,2,P005,2
21,19f37cc796974bcf,1,P005,1
22,9d71a626a93529a9,1,P005,1
23,fffa1210e79ff190,1,P005,1
24,e58724ab8700c4b8,1,P005,1
25,5dae498baa23d814,1,P005,1
26,613c31a826ad9d02,1,P005,1
27,4138ccc1fbc3bfda,1,P005,1
28,33fc869d67d1fc06,1,P005,1
29,082303d4cd91286c,1,P005,1
30,b211c0d09c78887c,5,P002,3
31,1a3f7bc3e5605846,1,P005,1
32,082dc57e92ade568,1,P005,1
33,4e54080fd1b968bb,1,P005,1
34,bb8a016aeda1d607,1,P005,1
35,9bf9325a00eaf409,1,P005,1
36,0998b4ba04e823bc,1,P005,1
37,4c6240bd402549b9,1,P005,1
38,2bce5a2767323d27,1,P005,1
39,b42c63fab23a429d,1,P005,1
40,1ca6686eacfd3371,1,P005,1
41,6c9df08942261c27,1,P005,1
42,ca9cd4c6c4c1beba,4,P005,2
43,793f30a6933848d0,1,P005,1
44,161ba926872ba84f,1,P005,1
45,a19e8157f1e58ff9,1,P005,1
46,002d96dbc77d7f52,1,P005,1
47,be46fbee569eb6b9,1,P005,1
0,dc9778b29e199de1,1,P003,1
1,b69005bf70cb6acd,1,P003,1
2,d636f5598f8a3c39,1,P003,1
3,5eab6fd87f7b5e6c,1,P003,1
4,09dea46a0557b4cd,1,P003,1
5,2b00d2f3a467581f,1,P003,1
6,eb82dea161a02094,1,P003,1
7,f95176161f0a3680,1,P003,1
8,b09c6a1ac73999a0,2,P003,1
9,35f9bccd8cd1e383,1,P003,1
10,911a1b92fb6751f4,1,P003,1
11,578ea14c66b45e91,1,P003,1
12,0ad7aa99a3e9c033,1,P003,1
13,4fe10ce57c449e19,1,P003,1
14,0bfa81c77e9c2f2a,1,P003,1
15,5ada391039d7a00b,1,P003,1
16,2bff704d44a50457,1,P003,1
17,08529d2fa6b433f7,1,P003,1
18,8659b1e6868d0cf0,1,P003,1
19,e8ad54b018322604,1,P003,1
20,74c39560d25acd48,1,P003,1
21,22acc233b72b20b9,1,P003,1
22,c7e5c731fc0f1c97,1,P003,1
23,2b12c931df0e2232,1,P003,1
24,51e0f590937da7b7,1,P003,1
25,ab40768a3a0f4d2f,1,P003,1
26,76b942456c8dd097,2,P003,1
27,647702bdba2f09ff,1,P003,1
28,e927cbe1e16be271,1,P003,1
29,7cd3abf49f30e6df,1,P003,1
30,bf126af9b3d7c640,1,P003,1
31,827ada75c58ce2df,1,P003,1
32,1503e4c23c592013,1,P003,1
33,c14bc0116a3fce06,1,P003,1
34,4a539cba58c73b7f,1,P003,1
35,e84990e1e1e66d7e,1,P003,1
36,a2f09b5b21bdc9e9,1,P003,1
37,1b3a36f8e58fc393,1,P003,1
38,5d79b701f6938315,1,P003,1
39,f6b746c2b276290f,1,P003,1
40,d98ef8e2cbdf60a4,1,P003,1
41,b97dc07d827b0bf9,1,P003,1
42,a1df9aae5b745d54,1,P003,1
43,af23ba8fae6fc83c,1,P003,1
44,8e64d0dd5c6bb495,1,P003,1
45,9379e1259af11d42,1,P003,1
46,1a8e38654226f513,1,P003,1
47,c7c013c2048ebe71,1,P003,1
0,802d44235339fa56,1,P002,1
1,e4a9169e6e98d7f0,1,P002,1
2,3dbafc9bb1504a82,1,P002,1
3,1d0696390e7d783f,1,P002,1
4,00322178490e972b,1,P002,1
5,1bdcee5b5a4da827,1,P002,1
6,b74606f02dc9b9e7,1,P002,1
7,9d23e01e01879cf1,1,P002,1
8,fc55a5fbf7434394,1,P002,1
9,c90e61a830fef67e,1,P002,1
10,56173adf123bf905,1,P002,1
11,7e82ae462a2eedca,1,P002,1
12,2959ad9b26e60b73,1,P002,1
13,87bc96056c43cb6b,1,P002,1
14,00aa3936fb8a629f,1,P002,1
15,c83912138638f9f3,1,P002,1
16,6d99083818472e6f,1,P002,1
17,931068ec3b5daef8,1,P002,1
18,ff24fd0482d1a13d,1,P002,1
19,7e19b5336bdfcf10,1,P002,1
20,eeb30650e2dfbe68,1,P002,1
21,6e86102d25dfbaea,1,P002,1
22,c0411ae8162de5fd,1,P002,1
23,f35de3dbe23945e1,1,P002,1
24,2dd22688424347d7,1,P002,1
25,52a30a2d9f05c3d0,1,P002,1
26,a38357e3b41b3b0f,1,P002,1
27,8d028d2ab844424c,1,P002,1
28,a7d132827e3e869e,1,P002,1
29,7350936756fb539c,1,P002,1
30,8eea3917dc9145a7,1,P002,1
31,687f8f3f87bf5cc2,1,P002,1
32,259dd834bb7a5a27,1,P002,1
33,5103a4115f44012a,2,P002,1
34,3ed1ddbfe748da16,1,P002,1
35,ed3f0509f38656a8,1,P002,1
36,9790c885e7535beb,1,P002,1
37,1cbe7b255910296c,1,P002,1
38,d58eae7d0bf95aaf,1,P002,1
39,60fc2092fd729495,1,P002,1
40,7aefe46d7e8a2b84,1,P002,1
41,245a6421bd3b2023,1,P002,1
42,b9f1ede3cbaa09b9,1,P002,1
43,56cb69921e52cb67,1,P002,1
44,a61af7b7739087b9,1,P002,1
45,f631ddc74e6d40d7,4,P002,1
46,3ca72044001e162f,1,P002,1
47,b76a2ad2380e4b58,3,P002,1
0,c8cde7c94b089489,1,P002,1
1,1ab692fa2d1872e7,1,P002,1
2,857fb1608d2a753d,1,P002,1
3,11900eee779f6092,1,P002,1
4,562b10877803d5cc,1,P002,1
5,817766a33549a01a,1,P002,1
6,f3a6075807005773,1,P002,1
7,644a9f98247629e8,1,P002,1
8,3d22f83fe892aa6c,1,P002,1
9,c60d6e3da25cab8a,1,P002,1
10,a85c9a40ca1e9c75,1,P002,1
11,9242a6d66b087b11,1,P002,1
12,343ee9959d877700,1,P002,1
13,136ab613446e6597,1,P002,1
14,df4577da38322b33,1,P002,1
15,ca113d51ecc85d8e,1,P002,1
16,e0a7c521f8aacc3e,1,P002,1
17,6fb297833746476f,1,P002,1
18,35d7478eb3159607,1,P002,1
19,f98db60bd57c5b3d,1,P002,1
20,76b840241a7c898c,1,P002,1
21,faaa3d3fd7982ff5,1,P002,1
22,88278bdaa4119c28,1,P002,1
23,bfa4309a9c739de3,1,P002,1
24,f7393ccf3e873096,1,P002,1
25,2e65312207c244eb,1,P002,1
26,f557c40b62254ad9,1,P002,1
27,4a207e546024e141,1,P002,1
28,257ebe0fda78e7c1,1,P002,1
29,3801a64cd70db3a9,1,P002,1
30,ef2543e051ca8a01,2,P002,1
31,f1f1213649561743,1,P002,1
32,9c1aa09ad49d5918,1,P002,1
33,d4c0bc0ee1c2ad25,9,P002,5
34,6799b5c96dbdb127,1,P002,1
35,df2da157bf365bd9,1,P002,1
36,94ea7c3ffe907c4d,1,P002,1
37,6ed7a5db59901442,1,P002,1
38,f51cefdb9fd61c94,26,P005,9
39,7f484b606b0b8210,1,P002,1
40,bf7330aabca913b9,1,P002,1
41,d1d455c7d090e840,1,P002,1
42,542254893a2f942b,1,P002,1
43,eb3a02228c3e1dfa,1,P002,1
44,09908040aec3b2e9,1,P002,1
45,068eb68454080149,1,P002,1
46,ccf737956456b08b,1,P002,1
47,4d76638b8b83f01b,1,P002,1
0,306738a49bb991b9,1,P002,1
1,c02fe346eace7a85,1,P002,1
2,cd117c095220e7c8,1,P002,1
3,cb39767d6627f314,1,P002,1
4,55b367d6d7e6e556,1,P002,1
5,5cf71c05de79370a,1,P002,1
6,0119e5045a24f144,1,P002,1
7,22048fbd97038832,1,P002,1
8,608c22ef5280bb8c,1,P002,1
9,810b979aa03b16a3,1,P002,1
10,12887100c34a5a8b,1,P002,1
11,aa9c13c3f7370aa1,1,P002,1
12,7e8e374792f1e3f2,1,P002,1
13,7fb49b6c893d7557,1,P002,1
14,6f70146b8fdeaebb,1,P002,1
15,4b5f7fb1e0001d3f,1,P002,1
16,0420179d62ad4992,1,P002,1
17,291fcb107100145e,1,P002,1
18,e4a0c2e856f6f357,1,P002,1
19,fabb32ea73b6b2b5,1,P002,1
20,f25d87e52b07244f,1,P002,1
21,714695a942cb6054,1,P002,1
22,a7ca01b846cc62e8,3,P002,2
23,6d150d1435bb057b,1,P002,1
24,7fc7747d7cd805fc,1,P002,1
25,cd9b8017307c5f9c,1,P002,1
26,8c3de9ed999b4d34,1,P002,1
27,949c3b695682c8a6,1,P002,1
28,2ea5553f1504bbed,1,P002,1
29,19f3afdd2347cefb,7,P002,3
30,0e3b80c7c47a9c6c,16,P002,8
31,605b7019b838f01e,1,P002,1
32,67a3a3a508ef3466,1,P002,1
33,bd1f3e777b76b709,3,P002,2
34,6ed36f6aa2b9fe42,1,P002,1
35,60639e3f2a2ecfdc,1,P002,1
36,aa1d918b909b13d6,1,P002,1
37,6500ff222fafdc4b,1,P002,1
38,ad381e5a88823ce1,3,P002,1
39,57c6dfc2cd9c3b31,1,P002,1
40,bfcaa92728977bcf,1,P002,1
41,ffb361526c724539,2,P002,1
42,ee32ec9231c5a764,1,P002,1
43,93ccaf569f44735c,1,P002,1
44,2d9c9746651ee5bf,1,P002,1
45,5439e398296329f4,1,P002,1
46,452219e0bfd500ec,1,P002,1
47,2da791cd6d2cd7c8,2,P002,2
0,2ed9c43863010d02,1,P004,1
1,7e34451d811cd9a0,1,P004,1
2,a797dc7e4a5923a3,1,P004,1
3,e02d56fc985cabff,1,P004,1
4,e1fab86012c2f14d,1,P004,1
5,9514ea3c35f82139,1,P004,1
6,40bb953059422cc1,1,P004,1
7,0b6b83ac223769ff,1,P004,1
8,103b89e66127df33,1,P004,1
9,f737c21a750ed3ac,1,P004,1
10,93a2c90bb99dd014,1,P004,1
11,34bcd0c10bc76fea,1,P004,1
12,825fc3c0b29c8368,1,P004,1
13,46b05bb02e016fd6,1,P004,1
14,17a7c74c2bfe15cd,1,P004,1
15,02fe8d741edf3d97,1,P004,1
16,09ed1451e1bf738d,3,P004,1
17,b05422940db8bf51,1,P004,1
18,5d51177b1f5a2837,1,P004,1
19,eb5ef7d3790063fe,1,P004,1
20,5385c8bda151d603,1,P004,1
21,f17f6fe00776db28,1,P004,1
22,5ca4c737fd05d027,1,P004,1
23,af2124b42b21d735,1,P004,1
24,3c4ba2fb9427ce3d,1,P004,1
25,450c3fe40737c505,1,P004,1
26,00ac0c6459e91784,1,P004,1
27,1d5d62d8cd4fb969,4,P004,1
28,d8a09814509a9741,1,P004,1
29,6c51ba59d808c10e,1,P004,1
30,40e9f9751dd2ef9c,1,P004,1
31,04b1f5d42bfe474c,1,P004,1
32,ba53fbdad8db3929,1,P004,1
33,0ae7867653e43c90,1,P004,1
34,bd16623f0d6f22d5,1,P004,1
35,9a5dfc2f15ec86f9,1,P004,1
36,85c8c0942db19d9b,1,P004,1
37,dfe92613ce4338ff,1,P004,1
38,5531d8851d214c71,1,P004,1
39,204b4f3ce40b40c6,1,P004,1
40,c24028277ad7423f,1,P004,1
41,212083eb418efb2c,1,P004,1
42,b61b5f560f788b97,1,P004,1
43,9eacb6f3a9fb588d,1,P004,1
44,b6a81fdfa49c4fdf,1,P004,1
45,a14c4f56d59c44b3,1,P004,1
46,728ac4c3a7717daa,1,P004,1
47,b923f4ed91640798,1,P004,1
0,d5dae7b7f279d8de,2,P003,1
1,be91b4d48e3c4794,1,P003,1
2,cb64ad493be8b441,1,P003,1
3,63ee025f0a9ead73,1,P003,1
4,b7bf5d3184270ce9,1,P003,1
5,eb34f6525064fe38,1,P003,1
6,2decd208523e6c89,1,P003,1
7,19369d9a86d82891,1,P003,1
8,183ba7147223f7dd,1,P003,1
9,696670cd112f359a,1,P003,1
10,6c1fa41b64dc69fe,1,P003,1
11,a2f6d73ca3c9fc15,1,P003,1
12,1a723d641791e72c,1,P003,1
13,f92879564a08c420,1,P003,1
14,539f439aa0df48aa,1,P003,1
15,95dab46485e253e9,1,P003,1
16,e925fb0d3290bf44,1,P003,1
17,532398b0ef4e980b,1,P003,1
18,44e194c198072d83,1,P003,1
19,d98247ba8e41c3ca,1,P003,1
20,8adefa3f4f81ddc6,1,P003,1
21,98b9a39501a88d6b,1,P003,1
22,97d2c06decdbca35,1,P003,1
23,bc4117ac51f51256,1,P003,1
24,10cf8f0c7aaa1c98,1,P003,1
25,b0fe62a416b005e7,1,P003,1
26,3bb0a77567299947,2,P003,1
27,0dc9c0b82ba51d2a,1,P003,1
28,cbef109124ef8d6c,1,P003,1
29,274d09319efb218a,1,P003,1
30,22307efb539b81c2,1,P003,1
31,e261c6e7d9185635,1,P003,1
32,0b6fb28d5f3275fb,1,P003,1
33,ef1bd7d823de4ccc,1,P003,1
34,97deb093d88d0ddb,1,P003,1
35,7e294c92ef7a9efd,2,P003,1
36,fb2a495c70d71bfe,1,P003,1
37,007fa2401eebfdb1,1,P003,1
38,346dccf8fc6379cf,1,P003,1
39,77418139599d38f4,1,P003,1
40,09f4965636ff758a,1,P003,1
41,a92900ff4fb46378,1,P003,1
42,d3ddd177b50ee18a,1,P003,1
43,d9435ac35b488159,1,P003,1
44,e042c81473e65df0,1,P003,1
45,c708c1118676c163,1,P003,1
46,0b3bcc7b40d247a2,1,P003,1
47,b49d074d9a6be352,1,P003,1
0,33535097f6a10795,1,P081,1
1,9296fd75fb40b403,2,P081,1
2,a2b3f99931259d94,1,P081,1
3,a7ec47045c6943c7,1,P081,1
4,800533870b9f82ba,1,P081,1
5,4423cc523252ff59,1,P081,1
6,5bede1c70ee0f2bd,1,P081,1
7,56733af07c7ce491,1,P081,1
8,1dcf9d240eb2eb0d,1,P081,1
9,f46fa8bae405f361,1,P081,1
10,94d9aaf271356b61,2,P081,1
11,da7cedf727d7d205,2,P081,1
12,c1d631b6d0478aab,1,P081,1
13,ee0e025a19df4345,1,P081,1
14,d7e9f201b3249e8c,1,P081,1
15,6c3de65052ef223c,1,P081,1
16,ea7c01a83a333d5d,1,P081,1
17,d097627b50613ced,1,P081,1
18,220f8110f00e69e7,1,P081,1
19,0140e66796ddadd9,1,P081,1
20,7d894bc195985568,1,P081,1
21,ef4e98b2926f9824,1,P081,1
22,0224b1905a7831dd,2,P081,1
23,80cd67a77c845ac5,1,P081,1
24,b1c74fb0e7ad5dd1,2,P081,1
25,2917ff83c73a3264,1,P081,1
26,084caa821fc2f950,1,P081,1
27,6385c5aa4c8cb059,2,P081,1
28,b4a8932d1e4665b8,1,P081,1
29,8e14ed97e02eee44,1,P081,1
30,085c1cea0a484b3e,2,P081,1
31,e280332625cefa6d,2,P081,1
32,cdd3df71c66c2709,1,P081,1
33,85d6e60227cc7474,1,P081,1
34,41534468bf840bbc,2,P081,1
35,72954ef63fd38582,1,P081,1
36,b16abb02cf9a3650,1,P081,1
37,71324a0d611ad2d1,1,P081,1
38,908637a98f72e4c2,2,P081,1
39,7d088474963fb79a,2,P081,1
40,2237eacb7c485c49,2,P081,1
41,2863b01b4f672b5c,1,P081,1
42,d67b31c4b0b01b73,2,P081,1
43,abba87b84c07d721,1,P081,1
44,785514f4060b661a,1,P081,1
45,99dbff26652c4f4b,2,P081,1
46,c656831148609381,2,P081,1
47,4435e912f7078c3e,2,P081,1
0,eaa9abe4d57eb451,1,P003,1
1,6fe2271867ad0ba4,1,P003,1
2,b505196c55b01e45,1,P003,1
3,89397ad9429978db,1,P003,1
4,051918458f90ea79,1,P003,1
5,999c6a8c56f3be98,1,P003,1
6,a2fd73d85dbd1125,1,P003,1
7,199510ab61aa7a25,1,P003,1
8,522b684b5c4bb3db,1,P003,1
9,d10b631c62f98653,1,P003,1
10,ad412a8fe477c6b5,1,P003,1
11,c0a5cf510ac95a47,1,P003,1
12,79a573b4371f4293,1,P003,1
13,84ca4ac5af737b08,1,P003,1
14,1d8b62cc79db6ce4,1,P003,1
15,ed95623443f88117,1,P003,1
16,e8e70339bfe6af6a,1,P003,1
17,0b2d960b07c77261,1,P003,1
18,8bbadfeae3202180,1,P003,1
19,5570564f5f409267,1,P003,1
20,17611f571b6df323,1,P003,1
21,581ed24cb9c17336,1,P003,1
22,fcb15fbb262d3b77,1,P003,1
23,3108b3742a9b5add,1,P003,1
24,18a4232ad419d53d,1,P003,1
25,7c124d80e2a07834,1,P003,1
26,6cf2ad5e53e65979,1,P003,1
27,e142eff555a7f71d,1,P003,1
28,c3166da0a0c95584,3,P003,2
29,d70c9191632605c2,1,P003,1
30,77895dd8aa017f9b,1,P003,1
31,9d2b53eed9e3f690,1,P003,1
32,0414301124cab7b2,1,P003,1
33,e0836e734840ea6c,1,P003,1
34,8553fde7744a7b78,1,P003,1
35,ac690400b262aa55,1,P003,1
36,2aafaf5500598cf6,1,P003,1
37,77f65c91e1b90272,1,P003,1
38,9b4a1185b6995a1d,1,P003,1
39,db3f153ca2c60164,1,P003,1
40,ee5e058ff9367107,1,P003,1
41,1fb31eecbd27f701,1,P003,1
42,8820325bdc7be307,1,P003,1
43,c38446a7efaba018,1,P003,1
44,272188a0aea0d42b,1,P003,1
45,36eb804bf101104e,1,P003,1
46,9324056b520673d7,1,P003,1
47,55c7380313d96bb0,1,P003,1
0,3edbe042bff2dcbb,2,P211,1
1,eed002da736b33fa,2,P211,1
2,c150843282e4f2a1,2,P211,1
3,8828e6587d5e606e,4,P211,1
4,6c7fad7f5e7a9574,1,P211,1
5,5d65e6d85c9b5b9b,4,P211,1
6,3e90d9de13309b16,3,P211,1
7,ab14762d23c93505,2,P211,1
8,70a6d1826d31701d,3,P211,1
9,cbadcf7ffb5cb8b6,4,P211,1
10,a2aa804efff28fa1,4,P211,1
11,fc4c8050e861b397,2,P211,1
12,6545d60f428db5f7,2,P211,1
13,0c5e27abaebc5724,3,P211,1
14,01d39ba41290f581,4,P211,1
15,7fbba2dab86016e1,5,P211,1
16,102bea1db2a7898b,4,P211,1
17,5f239e38e1c3a6ed,2,P211,1
18,6c3f2d1c375b1f73,1,P211,1
19,bef61e45e0bb737d,4,P211,1
20,1d65334b1c11db52,1,P211,1
21,5f0464cf13c73b87,2,P211,1
22,eb858c4541efdb76,5,P211,1
23,d344a3eb68424ded,4,P211,1
24,c600679c05e4ae87,2,P211,1
25,0375c118014f8b7a,2,P211,1
26,c82e219f442f3f0a,2,P211,1
27,5e8758565a9add26,2,P211,1
28,7663480734104cc6,4,P211,1
29,8ec0f458956f845a,1,P211,1
30,650569adde3c3bba,4,P211,1
31,da77e3e271dbee6d,1,P211,1
32,0c5e07dd2c68e228,2,P211,1
33,8e7a74d3f18bce92,4,P211,1
34,b1e32cfb750103df,3,P211,1
35,c4c319f1f68af72c,4,P211,1
36,a975c77e263d444f,1,P211,1
37,2f558d4270d955a0,4,P211,1
38,f9776fe7d3814926,2,P211,1
39,22e366455e22dbf2,4,P211,1
40,b34cb6ec07c0a1ad,3,P211,1
41,e6977cc160b2976c,3,P211,1
42,511d547e39a5db98,3,P211,1
43,32e05ccf1a0f7497,4,P211,1
44,5da3402b6a5e1a11,4,P211,1
45,1db185a2b66ca78b,2,P211,1
46,346cd0af26661b3b,4,P211,1
47,81bc01549078ec4e,1,P211,1
0,e07ddfd4a7061332,4,P003,2
1,07028e51c2e4c387,1,P004,1
2,be13a657f8b2a2a6,1,P004,1
3,c55586f1c4479e88,1,P004,1
4,bdfe8336e53df418,1,P004,1
5,a9f558e1d424f507,1,P004,1
6,df8361e726e8e2b1,1,P004,1
7,daf9836ca1318883,1,P004,1
8,4e20cba3dfefbfb7,1,P004,1
9,35e0c8cc95936701,1,P004,1
10,6839858496467d87,1,P004,1
11,4ea10596c0817018,1,P004,1
12,63f41ac59257b5f8,1,P004,1
13,aef4afcb6674f843,1,P004,1
14,3730cb109bc118eb,1,P004,1
15,8925db28cfee0366,1,P004,1
16,4a2bbe5dd314358e,1,P004,1
17,23e358f821c1d2bc,1,P004,1
18,a6403408bb6d1c54,1,P004,1
19,a296c3d27d633162,1,P004,1
20,76342907ca358f14,1,P004,1
21,dd0d2e6602c4ee0d,1,P004,1
22,ba92d389ee796f0e,1,P004,1
23,04e53433168c31da,1,P004,1
24,6f902578b5e93c39,1,P004,1
25,ba12519a72792aa6,1,P004,1
26,1d0855ec8f54ecd6,1,P004,1
27,828512a79dfb3670,1,P004,1
28,4f45aebdae6b7240,1,P004,1
29,4c8e06b4c2473f04,1,P004,1
30,a20a8d95a4dc6b08,1,P004,1
31,24070a132834fc3c,1,P004,1
32,798e4eafa10b0bb6,5,P004,2
33,7be8a7c7f3bb17f2,1,P004,1
34,7d17075b6cd4656b,1,P004,1
35,26eb23f3a95616a1,1,P004,1
36,3af6567c3d7b5b92,1,P004,1
37,b03333b00d96bb3d,1,P004,1
38,249c333bd85b7829,1,P004,1
39,a93bb198feea17c5,1,P004,1
40,2ea2f7c7feb2be03,1,P004,1
41,48fbbd9e2cd588c6,1,P004,1
42,6c2d76b0cf6a9f8a,1,P004,1
43,87d9853086007264,1,P004,1
44,652f4f930b0ed08c,1,P004,1
45,f1f75694d2603ece,1,P004,1
46,e07555a30177ffcc,1,P004,1
47,8392d47ae4c0a41c,1,P004,1
0,4f3e8d1a6e8ec48d,3,P001,1
1,fa5167d106b0c69c,1,P001,1
2,e042e9c7e4da9263,1,P001,1
3,2b9cbc0e47e3865c,1,P001,1
4,14b00a22b5a3c433,1,P001,1
5,becfc57b1ad5d289,1,P001,1
6,8eb225ac4bc1ea0f,1,P001,1
7,0991664701fb279f,1,P001,1
8,004636234a8c70e6,1,P001,1
9,c926907b0e4dedf4,1,P001,1
10,481cebe5d9b19015,1,P001,1
11,5865d8339af6b268,1,P001,1
12,03be98c18e9bbea6,1,P001,1
13,e9ef64422d66205a,1,P001,1
14,c96f0084c1c6c8a0,1,P001,1
15,86dd4ecd6db2e775,1,P001,1
16,81231b2cfb1f6340,1,P001,1
17,0c0764f40a61ca00,1,P001,1
18,3fe905a9bd69111e,1,P001,1
19,35b93c49f22d31ed,1,P001,1
20,fdeb96fe234b9112,1,P001,1
21,0d8155f597fb2ea2,1,P001,1
22,1bb9c16cdce8f335,1,P001,1
23,9c8079ab74f2e31b,1,P001,1
24,3e6b8de0a73e1e37,3,P001,1
25,291d18fa1a04338b,1,P001,1
26,8637422919a49b5f,1,P001,1
27,2bead4c2f6dad8ef,3,P005,2
28,0b11ecf1870a8ae8,1,P001,1
29,d90012c3cd87886f,1,P001,1
30,9ebf666c569fad44,1,P001,1
31,ce284cfd3310e87c,1,P001,1
32,ef68a7c8a6ac947e,1,P001,1
33,5fb325427a97a5c7,1,P001,1
34,a12b695dd1eaf696,1,P001,1
35,e302dd53056d3312,1,P001,1
36,a2cdfff8d55b5dc6,1,P001,1
37,47396daef7cd6723,1,P001,1
38,308a6d12259fb280,1,P001,1
39,a4e852a7fdcb9738,1,P001,1
40,9d71a955a3f78863,1,P001,1
41,5dc62dcac1138f85,1,P001,1
42,e4840d3bad6f1457,1,P001,1
43,96de230332e2d741,30,P001,12
44,30ddf880879c1cf0,1,P001,1
45,b39a6ae851d7a650,1,P001,1
46,5027c4323daa709e,1,P001,1
47,bb34fd010d19d90d,1,P001,1
0,70ad5ffb9503e583,1,P014,1
1,00bacf1e4f425312,1,P014,1
2,21626c0e18732298,1,P014,1
3,9157603043dd33aa,1,P014,1
4,cefbd1ee11ff22cf,1,P014,1
